table,id,key,english,japanese
ActiveAbilities,2266028818808834,ActiveAbilities.ActiveAbility_4.Description,"Leap into the air and throw [{0}+{1}_Crit]<statcalc_crit> shurikens at the lowest-health enemy for [{2}+{3}_Attack+{4}_Magic]<statcalc_damage> damage each.

[Max Shurikens:]<bold> {5}","空中へ跳び上がり、HPが最も低い敵へ[{0}+{1}_Crit]<statcalc_crit>個の手裏剣を投げる。手裏剣1個につき[{2}+{3}_Attack+{4}_Magic]<statcalc_damage>ダメージを与える。

[手裏剣の上限：]<bold> {5}"
ActiveAbilities,2266028818808833,ActiveAbilities.ActiveAbility_4.Name,Shuriken Shadow Strike,影手裏剣
ActiveAbilities,50709579930001408,ActiveAbilities.ActiveAbility_5.DataTrackingDescription,[Stone Skin Triggers:]<bold> [1]<datatracking>,[石の皮膚の発動回数：]<bold> [1]<datatracking>
ActiveAbilities,2266028823003136,ActiveAbilities.ActiveAbility_5.Description,"Petrify all enemies targeting Zuri, dealing [{0}+{1}_Magic]<statcalc_damage> damage, inflicting [{2} Poison]<poison> per [Stone Skin]<bold> trigger this game, and [Stunning]<stun> for {3} seconds.",ズーリを攻撃対象にしているすべての敵を石化させ、[{0}+{1}_Magic]<statcalc_damage>ダメージを与える。このラン中に[石の皮膚]<bold>が発動した回数1回につき[{2}の毒]<poison>を付与し、さらに{3}秒間[スタン]<stun>させる。
ActiveAbilities,2266028818808835,ActiveAbilities.ActiveAbility_5.Name,Petrification,石化
ActiveAbilities,2266028827197440,ActiveAbilities.ActiveAbility_6.Description,"Channel an energy beam for {0} seconds.

Each half second, deal [{1}+{2}_Magic]<statcalc_damage> damage, inflict [{3}+{4}_Magic]<statcalc_frost> [Frost]<frost>, and inflict [{5}+{6}_Magic]<statcalc_burn> [Burn]<burn> to all enemies inside the beam.","{0}秒間、エネルギービームを照射する。

0.5秒ごとに、ビーム内のすべての敵へ[{1}+{2}_Magic]<statcalc_damage>ダメージ、[{3}+{4}_Magic]<statcalc_frost>の[凍気]<frost>、[{5}+{6}_Magic]<statcalc_burn>の[炎上]<burn>を与える。"
ActiveAbilities,2266028823003137,ActiveAbilities.ActiveAbility_6.Name,Requiem Barrage,鎮魂歌の斉射
ActiveAbilities,2266028827197442,ActiveAbilities.ActiveAbility_7.Description,"Perform a {0}-hit combo. Each hit counts as an auto attack that deals [{1}+{2}_AttackSpeed+{3}_Magic+{4}_Attack]<statcalc_damage>[%]<damage> damage. If the enemy dies during the combo, Nyx jumps to the nearest enemy and re-casts this ability.",{0}連撃を繰り出す。各攻撃は通常攻撃として扱われ、[{1}+{2}_AttackSpeed+{3}_Magic+{4}_Attack]<statcalc_damage>[%]<damage>のダメージを与える。連撃中に敵を倒すと、ニュクスは最も近い敵へ跳びかかり、このアビリティを再発動する。
ActiveAbilities,2266028827197441,ActiveAbilities.ActiveAbility_7.Name,Wild Flurry,荒れ狂う連撃
ActiveAbilities,2266028831391744,ActiveAbilities.ActiveAbility_8.Description,"Create a flower field for {0} seconds.

Each second, inflict [{1}+{2}_ManaRegen]<statcalc_poison> [Poison]<poison> on enemies and apply [{3}+{4}_Magic]<statcalc_shield> [Shields]<shield> to Heroes inside the flower field.

Each second after [Stall ({5}),]<stall> [heal]<heal> Heroes inside the flower field for [{6}+{7}_Magic]<statcalc_shield>.","{0}秒間、花畑を作り出す。

毎秒、花畑内の敵へ[{1}+{2}_ManaRegen]<statcalc_poison>の[毒]<poison>を付与し、ヒーローへ[{3}+{4}_Magic]<statcalc_shield>の[シールド]<shield>を付与する。

[忍耐（{5}）]<stall>の発動後は毎秒、花畑内のヒーローのHPを[{6}+{7}_Magic]<statcalc_shield>[回復]<heal>する。"
ActiveAbilities,2266028827197443,ActiveAbilities.ActiveAbility_8.Name,Sanctuary of Bloom,花咲く聖域
ActiveAbilities,44096916278607872,ActiveAbilities.ActiveAbility_9.DataTrackingDescription,[Items Created:]<bold> [{0}]<datatracking>,[作成したアイテム：]<bold> [{0}]<datatracking>
ActiveAbilities,2266028835586048,ActiveAbilities.ActiveAbility_9.Description,"Swing a mace to deal [{0}+{1}_MaxHealth+{2}_Attack+{3}_Magic]<statcalc_damage> damage and [Stun]<stun> for {4} seconds.

This ability has a {5}% chance to create a [random item]<wad>.","メイスを振り回して[{0}+{1}_MaxHealth+{2}_Attack+{3}_Magic]<statcalc_damage>ダメージを与え、{4}秒間[スタン]<stun>させる。

このアビリティは{5}%の確率で[ランダムなアイテム]<wad>を1個作成する。"
ActiveAbilities,2266028831391745,ActiveAbilities.ActiveAbility_9.Name,Wheel and Deal,回して稼げ！
Comics,1346903867410,Comics.Defeat.Panel2.1,Hey,あの
Comics,1346903867411,Comics.Defeat.Panel3.1,...are you spacing out?,……聞いていますか？
Comics,1346903867412,Comics.Defeat.Panel3.2,...I'm fine!,……大丈夫です！
Comics,1346903867397,Comics.GuildSignup.Panel1.1,"If you want to run a guild, I'll need you to fill this out.",ギルドを立ち上げるの<br>でしたら、まずは<br>こちらに記入を。
Comics,1346903867398,Comics.GuildSignup.Panel2.1,Hey,あの
Comics,1346903867399,Comics.GuildSignup.Panel2.2,... are you spacing out?,……聞いていますか？
Comics,1346903867400,Comics.GuildSignup.Panel2.3,... sorry!,……失礼！
Comics,1346903867401,Comics.GuildSignup.Panel2.4,Name of the guild - and sign here please.,ギルド名と……<br>こちらに署名を。
Comics,1346903867402,Comics.GuildSignup.Panel3.1,You must be the new guild leader! Welcome.,君が新しいギルド<br>マスターだね。<br>ようこそ。
Comics,1346903867403,Comics.GuildSignup.Panel3.2,What is he doing here...?!,どうして彼がここに……！？
Comics,1346903867404,Comics.GuildSignup.Panel3.3,I'll walk you through your first contract.,最初の依頼について<br>説明しよう。
Comics,1346903867405,Comics.GuildSignup.Panel3.4,Mr Thorne,ソーン氏
Comics,1346903867406,Comics.GuildSignup.Panel3.5,"Chairman, Department of Guild Affairs",ギルド管理局長
Comics,1346903867407,Comics.GuildSignup.Panel4.1,You know what to do.,手順は分かるね。
Comics,1346903867408,Comics.GuildSignup.Panel4.2,"Defeat the monsters within, and the rift closes.",モンスターを倒せば<br>リフトは閉じる。
Comics,1346903867409,Comics.GuildSignup.Panel4.3,"But before that, recruit your first Breaker to your guild…",まずブレイカーを一人、<br>ギルドに迎えよう……
Comics,1346887090176,Comics.Introduction.Panel1.1,Things used to be normal...,かつて世界は平穏だった。
Comics,1346903867392,Comics.Introduction.Panel2.1,...until the rifts started appearing.,……〈リフト〉が現れ始めるまでは。
Comics,1346903867393,Comics.Introduction.Panel3.1,"Rifts never stay stable for long,",リフトは長くは安定しない。
Comics,1346903867394,Comics.Introduction.Panel4.1,"and when they breach, monsters come through.",崩壊すれば、モンスターがあふれ出す。
Comics,1346903867395,Comics.Introduction.Panel5.1,But some of us Awakened — ordinary people developing powers no one can explain. The world calls them Breakers,そんな中、私たちの中から「覚醒」<br>するものが現れた。<br>ごく普通の人々が人知を超えた力を<br>得たのだ。世界は彼らを――<br>〈ブレイカー〉と呼んだ。
Comics,1346903867396,Comics.Introduction.Panel5.2,They step into the rifts to shut them down.,彼らはリフトへ踏み込み、<br>それを閉じる。
Crossroads,64673481836068866,Crossroads.ChallengeEncounter.Description,<b>Challenge:</b> {relicDescription}\n\n<b>Reward:</b> Choose a random {relicRarity} Relic.,<b>チャレンジ：</b> {relicDescription}\n\n<b>報酬：</b>ランダムな{relicRarity}レリックから1つ選ぶ。
Crossroads,64673481836068865,Crossroads.ChallengeEncounter.Title,Challenge Encounter,チャレンジ戦
Crossroads,40019224625283073,Crossroads.Crossroads_120.Name,A Spork in the Road,分かれ道のスポーク
Crossroads,40019224625283076,Crossroads.Crossroads_123.Name,Endless Mode,エンドレスモード
Crossroads,52769721664135168,Crossroads.Crossroads_23.Name,Starter Kit,スターターキット
Crossroads,58577754868670464,Crossroads.Crossroads_30.Name,Random Event,ランダムイベント
Crossroads,58577755065802752,Crossroads.Crossroads_31.Name,Random Event,ランダムイベント
Crossroads,58577755065802753,Crossroads.Crossroads_32.Name,Random Event,ランダムイベント
Crossroads,59338577379581952,Crossroads.Crossroads_33.Name,Random Event,ランダムイベント
Crossroads,7199880976777234,Crossroads.Crossroads_50.Name,First Campfire,最初の焚き火
Crossroads,40019224604311552,Crossroads.Crossroads_53.Name,Second Campfire,2つ目の焚き火
Crossroads,64673481836068864,Crossroads.RegularEncounter.Description,Face the next encounter as is.,次の戦闘にそのまま挑む。
Crossroads,64673481823485952,Crossroads.RegularEncounter.Title,Regular Encounter,通常戦
Enemies,7200113362190336,Enemies.Enemy_10.Name,TestCrab,テスト用カニ
Enemies,7200113383161863,Enemies.Enemy_1000.Name,Crab,カニ
Enemies,17032434261147648,Enemies.Enemy_1001.Name,Turtle,カメ
Enemies,7200113383161856,Enemies.Enemy_101.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161888,Enemies.Enemy_101001.Name,Skeleton Knight,スケルトンナイト
Enemies,7200113383161889,Enemies.Enemy_101002.Name,Skeleton Knight,スケルトンナイト
Enemies,7200113383161890,Enemies.Enemy_101003.Name,Skeleton Knight,スケルトンナイト
Enemies,7200113383161891,Enemies.Enemy_101004.Name,Skeleton Knight,スケルトンナイト
Enemies,7200113383161864,Enemies.Enemy_10101.Name,Rat,ネズミ
Enemies,7200113383161865,Enemies.Enemy_10102.Name,Skeleton Cultist,スケルトンの狂信者
Enemies,7200113383161866,Enemies.Enemy_10103.Name,Skeleton Archer,スケルトンアーチャー
Enemies,7200113383161867,Enemies.Enemy_10104.Name,Nature Monster,ネイチャーモンスター
Enemies,7200113383161868,Enemies.Enemy_10106.Name,Banshee,バンシー
Enemies,7200113383161892,Enemies.Enemy_101101.Name,Skeleton Mage,スケルトンメイジ
Enemies,7200113383161893,Enemies.Enemy_101102.Name,Skeleton Mage,スケルトンメイジ
Enemies,7200113383161894,Enemies.Enemy_101103.Name,Skeleton Mage,スケルトンメイジ
Enemies,7200113383161895,Enemies.Enemy_101104.Name,Skeleton Mage,スケルトンメイジ
Enemies,7200113383161896,Enemies.Enemy_101201.Name,Skeleton Priest,スケルトンプリースト
Enemies,7200113383161897,Enemies.Enemy_101202.Name,Skeleton Priest,スケルトンプリースト
Enemies,7200113383161898,Enemies.Enemy_101203.Name,Skeleton Priest,スケルトンプリースト
Enemies,7200113383161899,Enemies.Enemy_101204.Name,Skeleton Priest,スケルトンプリースト
Enemies,7200113383161900,Enemies.Enemy_101301.Name,Skeleton Archer,スケルトンアーチャー
Enemies,7200113383161901,Enemies.Enemy_101302.Name,Skeleton Archer,スケルトンアーチャー
Enemies,7200113383161902,Enemies.Enemy_101303.Name,Skeleton Archer,スケルトンアーチャー
Enemies,7200113383161903,Enemies.Enemy_101304.Name,Skeleton Archer,スケルトンアーチャー
Enemies,7200113383161904,Enemies.Enemy_101401.Name,Melee Fire Spider,近接型ファイアスパイダー
Enemies,7200113383161905,Enemies.Enemy_101402.Name,Melee Fire Spider,近接型ファイアスパイダー
Enemies,7200113383161906,Enemies.Enemy_101403.Name,Melee Fire Spider,近接型ファイアスパイダー
Enemies,7200113383161907,Enemies.Enemy_101404.Name,Melee Fire Spider,近接型ファイアスパイダー
Enemies,7200113383161908,Enemies.Enemy_101501.Name,Ranged Fire Spider,遠距離型ファイアスパイダー
Enemies,7200113383161909,Enemies.Enemy_101502.Name,Ranged Fire Spider,遠距離型ファイアスパイダー
Enemies,7200113383161910,Enemies.Enemy_101503.Name,Ranged Fire Spider,遠距離型ファイアスパイダー
Enemies,7200113383161911,Enemies.Enemy_101504.Name,Ranged Fire Spider,遠距離型ファイアスパイダー
Enemies,7200113383161912,Enemies.Enemy_101601.Name,Skeletal Hound,スケルトンハウンド
Enemies,7200113383161913,Enemies.Enemy_101602.Name,Skeletal Hound,スケルトンハウンド
Enemies,7200113383161914,Enemies.Enemy_101603.Name,Skeletal Hound,スケルトンハウンド
Enemies,7200113383161915,Enemies.Enemy_101604.Name,Skeletal Hound,スケルトンハウンド
Enemies,7200113383161916,Enemies.Enemy_101701.Name,Fire Dragon,ファイアドラゴン
Enemies,7200113383161917,Enemies.Enemy_101702.Name,Frost Dragon,フロストドラゴン
Enemies,7200113383161918,Enemies.Enemy_101703.Name,Poison Dragon,ポイズンドラゴン
Enemies,7200113383161919,Enemies.Enemy_101801.Name,Forest Golem,森のゴーレム
Enemies,17032434282119168,Enemies.Enemy_101802.Name,Forest Golem,森のゴーレム
Enemies,17032434282119169,Enemies.Enemy_101803.Name,Forest Golem,森のゴーレム
Enemies,17032434282119170,Enemies.Enemy_101804.Name,Forest Golem,森のゴーレム
Enemies,17032434282119171,Enemies.Enemy_101805.Name,Forest Golem,森のゴーレム
Enemies,17032434282119172,Enemies.Enemy_101806.Name,Forest Golem,森のゴーレム
Enemies,7200113383161920,Enemies.Enemy_101901.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161921,Enemies.Enemy_101902.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161922,Enemies.Enemy_101903.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161923,Enemies.Enemy_101904.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161924,Enemies.Enemy_101905.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161925,Enemies.Enemy_101906.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161928,Enemies.Enemy_101909.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161929,Enemies.Enemy_101910.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161930,Enemies.Enemy_101911.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161931,Enemies.Enemy_101912.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161932,Enemies.Enemy_101913.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119174,Enemies.Enemy_101914.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119175,Enemies.Enemy_101915.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119176,Enemies.Enemy_101916.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119177,Enemies.Enemy_101917.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119178,Enemies.Enemy_101918.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119179,Enemies.Enemy_101919.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119180,Enemies.Enemy_101920.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119181,Enemies.Enemy_101921.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119182,Enemies.Enemy_101922.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119187,Enemies.Enemy_101927.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119188,Enemies.Enemy_101928.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119189,Enemies.Enemy_101929.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119190,Enemies.Enemy_101930.Name,Mushroom Archer,キノコアーチャー
Enemies,17032434282119191,Enemies.Enemy_101931.Name,Mushroom Archer,キノコアーチャー
Enemies,40019416686657541,Enemies.Enemy_101933.Name,Mushroom Archer,キノコアーチャー
Enemies,7200113383161857,Enemies.Enemy_102.Name,Mushroom Frost Mage,凍気のキノコメイジ
Enemies,7200113383161933,Enemies.Enemy_102001.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161934,Enemies.Enemy_102002.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161935,Enemies.Enemy_102003.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161936,Enemies.Enemy_102004.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161937,Enemies.Enemy_102005.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161938,Enemies.Enemy_102006.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161941,Enemies.Enemy_102009.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161869,Enemies.Enemy_10201.Name,Rat,ネズミ
Enemies,7200113383161942,Enemies.Enemy_102010.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161943,Enemies.Enemy_102011.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161945,Enemies.Enemy_102013.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161946,Enemies.Enemy_102014.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119193,Enemies.Enemy_102015.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119194,Enemies.Enemy_102017.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119195,Enemies.Enemy_102018.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119196,Enemies.Enemy_102019.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161870,Enemies.Enemy_10202.Name,Skeleton Cultist,スケルトンの狂信者
Enemies,17032434282119197,Enemies.Enemy_102021.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119198,Enemies.Enemy_102022.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119199,Enemies.Enemy_102023.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119200,Enemies.Enemy_102025.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119201,Enemies.Enemy_102026.Name,Mushroom Tank,キノコタンク
Enemies,17032434282119202,Enemies.Enemy_102027.Name,Mushroom Tank,キノコタンク
Enemies,7200113383161871,Enemies.Enemy_10203.Name,Skeleton Archer,スケルトンアーチャー
Enemies,7200113383161872,Enemies.Enemy_10204.Name,Nature Monster,ネイチャーモンスター
Enemies,7200113383161873,Enemies.Enemy_10206.Name,Banshee,バンシー
Enemies,7200113383161947,Enemies.Enemy_102101.Name,Mushroom Frost Mage,凍気のキノコメイジ
